"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"905","RT @NewsComWorld: Indian Armed Forces Defend Indian Territory from Chinese PLA Invasion

#BoycottMadeInChina 
#BoycottChineseProducts 
#Lad…",FALSE,0,NA,2020-06-05 05:31:50,FALSE,NA,"1268777530233892864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EternallyWaiti1",102,TRUE,FALSE,NA,NA
"906","RT @Mynation_BH: @love_a_man @MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @rsprasad @RajThakre09 @ThakreUddha…",FALSE,0,NA,2020-06-05 05:31:36,FALSE,NA,"1268777472402714624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyNation_VB",24,TRUE,FALSE,NA,NA
"907","RT @Iyervval: Just found out during a @TimesNow debate on Omar Abdullah’s statement on #BoycottMadeInChina. It’s a national tragedy that th…",FALSE,0,NA,2020-06-05 05:29:08,FALSE,NA,"1268776851528396800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManishM18961561",122,TRUE,FALSE,NA,NA
"908","RT @NewsComWorld: China in Focus – Threatens Retaliation against US, UK and India

China Roundup during the weekend

Is China sponsoring th…",FALSE,0,NA,2020-06-05 05:29:05,FALSE,NA,"1268776836059803649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gaandivdhaari",91,TRUE,FALSE,NA,NA
"909","RT @NewsComWorld: China in Focus – Threatens Retaliation against US, UK and India

China Roundup during the weekend

Is China sponsoring th…",FALSE,0,NA,2020-06-05 05:25:57,FALSE,NA,"1268776047480315904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AkhandBharat___",91,TRUE,FALSE,NA,NA
"910","@neelamsumbrui @Ssankhadip @actormanojjoshi And this can't be your argument to not #BoycottMadeInChina Listen to So… https://t.co/vl40CBDayL",FALSE,2,"neelamsumbrui",2020-06-05 05:21:16,TRUE,"1268095459014443008","1268774870336311297","163345792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kshatraani",0,FALSE,FALSE,NA,NA
"911","RT @Kashi_Found: How many of you know about Wooden Toys of Banaras?

Don't you think that it is better than China's toy made up of Plastic.…",FALSE,0,NA,2020-06-05 05:20:18,FALSE,NA,"1268774628295614465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Evie_Calling",5,TRUE,FALSE,NA,NA
"912","RT @MajorPoonia: Share with all Patriots <U+0001F44F>
Jai Hind <U+0001F1EE><U+0001F1F3>
#BoycottMadeInChina https://t.co/9NxycFdikd",FALSE,0,NA,2020-06-05 05:20:15,FALSE,NA,"1268774614441877504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NAINSINGHRAO",9189,TRUE,FALSE,NA,NA
"913","RT @1chetanrajhans: #BoycottMadeInChina
China is earning crores of money per day by above Apps pl uninstall these Apps
TikTok
Helo
Shareit…",FALSE,0,NA,2020-06-05 05:17:45,FALSE,NA,"1268773983920558080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hejoural",397,TRUE,FALSE,NA,NA
"914","RT @nerdyneeraj: Alternate for Chinese apps: Some of them are really good btw. Choice is yours <U+0001F447> 

Retweet appreciated <U+0001F503>

#5G #tech #techne…",FALSE,0,NA,2020-06-05 05:17:36,FALSE,NA,"1268773947803348992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hero_bharat_god",13,TRUE,FALSE,NA,NA
"915","RT @Kashi_Found: How many of you know about Wooden Toys of Banaras?

Don't you think that it is better than China's toy made up of Plastic.…",FALSE,0,NA,2020-06-05 05:16:00,FALSE,NA,"1268773544034365442",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BhaktSwVvknnda",5,TRUE,FALSE,NA,NA
"916","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-05 05:13:23,FALSE,NA,"1268772886531235840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrAnandBishen",3147,TRUE,FALSE,NA,NA
"917","RT @Arwencanada: @VancouverSun Anywhere but China #BoycottChina #BoycottChineseProducts #BoycottMadeInChina #BoycottChineseApp https://t.co…",FALSE,0,NA,2020-06-05 05:08:28,FALSE,NA,"1268771650557718528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hongkonggogogo2",12,TRUE,FALSE,NA,NA
"918","RT @LokutMokut: @XiaomiIndia For India there is no other way to #BoycottChina to make sure #PakistaniTerror doesn't kill our soldiers. 
#Ha…",FALSE,0,NA,2020-06-05 04:55:46,FALSE,NA,"1268768453336465414",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djmahimtura",16,TRUE,FALSE,NA,NA
"919","RT @Shanice3195: Set aside 9 minutes of your time and watch this today! #BoycottMadeInChina 
https://t.co/wjCMyoSYyS https://t.co/hlETX0myJI",FALSE,0,NA,2020-06-05 04:54:56,FALSE,NA,"1268768241632985089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shubham586",195,TRUE,FALSE,NA,NA
"920","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-05 04:51:17,FALSE,NA,"1268767325416820737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uditsingh9999",16229,TRUE,FALSE,NA,NA
"921","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-05 04:49:52,FALSE,NA,"1268766968024305665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vmghenekar",16229,TRUE,FALSE,NA,NA
"922","RT @MeLikeWater: #WeChat what about password encription? No warning that password can’t be used. This is a MASSIVE security issue if passwo…",FALSE,0,NA,2020-06-05 04:41:53,FALSE,NA,"1268764960961658881",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","perlaelmono",3,TRUE,FALSE,NA,NA
"923","@GtOpinion @globaltimesnews India el be part of G7 . What u gonna do? China knows big countries coming together to… https://t.co/yy8OZoXegd",FALSE,0,"GtOpinion",2020-06-05 04:40:48,TRUE,"1268759716642971648","1268764686637338624","706488396659593217","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JadhawarGanesh",0,FALSE,FALSE,NA,NA
"924","RT @anonymolu: Ready to #BoycottMadeInChina ?

Then come buy #MadeInIndia laptops! 

Link: https://t.co/pMVxObB5CC

#coconics <U+0001F60D> https://t.c…",FALSE,0,NA,2020-06-05 04:39:50,FALSE,NA,"1268764444869320704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danishmc",26,TRUE,FALSE,NA,NA
"925","@CGTNOfficial #China's FM spokesperson says #BlackLivesMatter

Meanwhile in china <U+0001F447><U+0001F3FB>

#CKMKB 
#ICantBreath… https://t.co/gGB4ET9cjI",FALSE,6,"CGTNOfficial",2020-06-05 04:38:34,TRUE,"1267623303922896896","1268764124827115520","1115874631","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","anintellectv",0,FALSE,FALSE,NA,NA
"926","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-05 04:37:25,FALSE,NA,"1268763834485035009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyush05166",16229,TRUE,FALSE,NA,NA
"927","One plus 8 will have their sale tomorrow.
Sale figure will tell us about our concern on @Wangchuk66 message.… https://t.co/4gqFM0MLDf",FALSE,5,NA,2020-06-05 04:37:09,TRUE,NA,"1268763769598996481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KumarSa30316288",0,FALSE,FALSE,NA,NA
"928","RT @Tushar_493: @manukumarjain @miamitkumar @XiaomiIndia Is it made in india? <U+0001F440>
#BoycottMadeInChina #BoycottChina https://t.co/niiovxrhrI",FALSE,0,NA,2020-06-05 04:34:16,FALSE,NA,"1268763044282167306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtharvG88775310",2,TRUE,FALSE,NA,NA
"929","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-05 04:29:23,FALSE,NA,"1268761812369096704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","udit_shankar",16229,TRUE,FALSE,NA,NA
"930","@GtOpinion @globaltimesnews #China can't intrude our land n support terrorism in India by funding Pakistan and cons… https://t.co/eDmRgzNyoY",FALSE,11,"GtOpinion",2020-06-05 04:29:20,TRUE,"1268759716642971648","1268761802369691648","706488396659593217","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Neelam76234122",1,FALSE,FALSE,NA,NA
"931","Let's see how stupid @JustinTrudeau will be. Is he going to bed with the Chinese SpyCompany @Huawei ? #BoycottChina… https://t.co/YpLrxuoT37",FALSE,3,NA,2020-06-05 04:23:31,TRUE,NA,"1268760338435985409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CountryMusicEmo",0,FALSE,FALSE,NA,NA
"932","#BoycottMadeInChina PART 2

CHINA KO JAWAAB From Wallet | Sonam Wangchuk, Ladakh

Boycott,
China Software/Apps In W… https://t.co/acx0Cq7jhU",FALSE,3,NA,2020-06-05 04:08:43,TRUE,NA,"1268756611616501760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ugrammm",0,FALSE,FALSE,NA,NA
"933","#BoycottMadeInChina PART 2

CHINA KO JAWAAB From Wallet | Sonam Wangchuk, Ladakh

Boycott,
China Software/Apps In W… https://t.co/uodEvNnqqt",FALSE,2,NA,2020-06-05 04:08:15,TRUE,NA,"1268756496856170498",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ugrammm",0,FALSE,FALSE,NA,NA
"934","#BoycottMadeInChina PART 2

CHINA KO JAWAAB | Apke Sawalon ka Jawaab | Sonam Wangchuk, Ladakh

Boycott,
China Softw… https://t.co/vzbSnFceLj",FALSE,2,NA,2020-06-05 04:06:36,TRUE,NA,"1268756081766838274",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ugrammm",0,FALSE,FALSE,NA,NA
"935","One plus 8 is going on sale today. Sales figures will tell us 
how serious we are about Sonam Wangchuk’s message.… https://t.co/9uOyQYKmWW",FALSE,4,NA,2020-06-05 04:01:33,TRUE,NA,"1268754807197593601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patil_bhavesh99",0,FALSE,FALSE,NA,NA
"936","RT @NewsComWorld: China in Focus – Threatens Retaliation against US, UK and India

China Roundup during the weekend

Is China sponsoring th…",FALSE,0,NA,2020-06-05 03:59:16,FALSE,NA,"1268754233605492736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","casurf2020",91,TRUE,FALSE,NA,NA
"937","https://t.co/ZrMZhKANuv
Please watch and share
#BoycottChineseProducts
#BoycottChineseProduct
#BoycottMadeInChina",FALSE,2,NA,2020-06-05 03:55:42,FALSE,NA,"1268753338218184705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmkarPa12502019",0,FALSE,FALSE,NA,NA
"938","""Let's nurture the nature so that we can have a better future.""
#theleospares #accutechengineers #gunmetalbush… https://t.co/lqxHDSLUEM",FALSE,3,NA,2020-06-05 03:54:12,TRUE,NA,"1268752957505302529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_leo_Spares",0,FALSE,FALSE,NA,NA
"939","RT @nerdyneeraj: Alternate for Chinese apps: Some of them are really good btw. Choice is yours <U+0001F447> 

Retweet appreciated <U+0001F503>

#5G #tech #techne…",FALSE,0,NA,2020-06-05 03:47:46,FALSE,NA,"1268751338659340288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","insouciant_rv",13,TRUE,FALSE,NA,NA
"940","RT @TheTruthHours: Software in a week ,,,hardware in an year..#BoycottMadeInChina #BoycottChineseApp #BoycottChina #BoycottChineseProducts…",FALSE,0,NA,2020-06-05 03:46:38,FALSE,NA,"1268751057271865344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KailashLoveva10",1,TRUE,FALSE,NA,NA
"941","RT @NewsComWorld: China in Focus - Trolls President Trump. US To Ban Investments in China

#BoycottMadeInChina #BoycottChineseProducts #Hon…",FALSE,0,NA,2020-06-05 03:46:31,FALSE,NA,"1268751025101402112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","casurf2020",57,TRUE,FALSE,NA,NA
"942","RT @agoyal2310: #BoycottMadeInChina #banpubg This is how we youth are contributing to our nation, by sticking to the Chinese games all day…",FALSE,0,NA,2020-06-05 03:37:23,FALSE,NA,"1268748726689861632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MayankJindalMJ",1,TRUE,FALSE,NA,NA
"943","RT @DeepikaBhardwaj: I never used #TikTok 

What other Chinese app can we uninstall? 

#BoycottMadeInChina",FALSE,0,NA,2020-06-05 03:35:11,FALSE,NA,"1268748174245556224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gowami_jyoti",163,TRUE,FALSE,NA,NA
"944","RT @RishAVwho: soo eager to remove app made by China ,but ever thought of whose alternative will replace them?
NO,right?
Change should not…",FALSE,0,NA,2020-06-05 03:34:10,FALSE,NA,"1268747919563190273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlokDadheech",1,TRUE,FALSE,NA,NA
"945","https://t.co/lAAuYWX8iF
#Chinazi #ChinaWingsClipped #GooglePlayStore like #WHO  #Google have become second #slave o… https://t.co/olJBS8gpWe",FALSE,2,NA,2020-06-05 03:31:27,TRUE,NA,"1268747236277698561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hare_Krishna_rg",0,FALSE,FALSE,NA,NA
"946","RT @FanishSingh: Dear @GooglePlay 

How  Viral mobile app with a 4.9 rating, called 'Remove China Apps', becomes unavailable on the Google…",FALSE,0,NA,2020-06-05 03:27:58,FALSE,NA,"1268746357239476226",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","18dawg18",2,TRUE,FALSE,NA,NA
"947","RT @SudhirT25518927: OnePlus 8 will go on sale  in India at via Amazon and OnePlus website.
This will reflect our serinousness of #BoycottC…",FALSE,0,NA,2020-06-05 03:17:30,FALSE,NA,"1268743724051374081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SanjeevTiwaris1",22,TRUE,FALSE,NA,NA
"948","#WorldEnvironmentDay will be most successful if we all #BoycottMadeInChina #BoycottChineseProducts https://t.co/7t51obBCCV",FALSE,2,NA,2020-06-05 03:11:58,FALSE,NA,"1268742329470509056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aabha_3",0,FALSE,FALSE,NA,NA
"949","RT @anintellectv: @palkisu @globaltimesnews As Google playstore suspends #RemoveChinaApps 
Here are mirror download links <U+0001F447><U+0001F3FB>

https://t.co/…",FALSE,0,NA,2020-06-05 03:11:56,FALSE,NA,"1268742324311388160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tejasinsr",18,TRUE,FALSE,NA,NA
"950","@AmazonIn_In @Flipkart show us on your site if the product is made in china or india. #bycottchineseproducts #BoycottMadeInChina",FALSE,4,"AmazonIn_In",2020-06-05 03:04:13,FALSE,NA,"1268740382138920960","784721182280998913","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","indian93393386",0,FALSE,FALSE,NA,NA
"951","China bought Google
#MadeInChina #BoycottChina #BoycottMadeInChina",FALSE,3,NA,2020-06-05 03:03:38,FALSE,NA,"1268740233782194177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thatbong_guy",0,FALSE,FALSE,NA,NA
"952","Eager to see on news “ One plus sells RECORD LOW NUMBERS since inception!!” Now is the time to show our mettle!… https://t.co/UeCmbmcdCc",FALSE,4,NA,2020-06-05 03:03:22,TRUE,NA,"1268740165197070337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","n_ak_ul",0,FALSE,FALSE,NA,NA
"953","RT @SudhirT25518927: OnePlus 8 will go on sale  in India at via Amazon and OnePlus website.
This will reflect our serinousness of #BoycottC…",FALSE,0,NA,2020-06-05 03:00:14,FALSE,NA,"1268739376869191684",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anuragtamrakar6",22,TRUE,FALSE,NA,NA
"954","RT @Shanice3195: Set aside 9 minutes of your time and watch this today! #BoycottMadeInChina 
https://t.co/wjCMyoSYyS https://t.co/hlETX0myJI",FALSE,0,NA,2020-06-05 02:53:27,FALSE,NA,"1268737670454358022",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Naresh20231",195,TRUE,FALSE,NA,NA
"955","RT @Shanice3195: Set aside 9 minutes of your time and watch this today! #BoycottMadeInChina 
https://t.co/wjCMyoSYyS https://t.co/hlETX0myJI",FALSE,0,NA,2020-06-05 02:51:32,FALSE,NA,"1268737189627584514",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NitinNuetron",195,TRUE,FALSE,NA,NA
"956","RT @iamparyas: #BowDownChina What ever Level China might want, one thing has become very very clear,that is INDIA will stand its ground &amp; w…",FALSE,0,NA,2020-06-05 02:41:20,FALSE,NA,"1268734620310396929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HariomS20741285",1,TRUE,FALSE,NA,NA
"957","@Indian324655555 @PTickall Reality of #BoycottMadeInChina<U+0001F926>
#GreatIndianHypocrisy https://t.co/tGz1k3PCLa",FALSE,2,"Indian324655555",2020-06-05 02:37:13,FALSE,"1268587531232305153","1268733587131527175","3106291074","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bmnbhat",0,FALSE,FALSE,NA,NA
"958","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-05 02:36:01,FALSE,NA,"1268733285745586183",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arup_Chat",16229,TRUE,FALSE,NA,NA
"959","RT @dealztrendz: Announcement <U+0001F4E3> 

In the light of recent activities, such as territorial conflicts and others we are declaring that no deal…",FALSE,0,NA,2020-06-05 02:29:07,FALSE,NA,"1268731545767931904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InternetPapilio",520,TRUE,FALSE,NA,NA
"960","RT @anonymolu: Ready to #BoycottMadeInChina ?

Then come buy #MadeInIndia laptops! 

Link: https://t.co/pMVxObB5CC

#coconics <U+0001F60D> https://t.c…",FALSE,0,NA,2020-06-05 02:10:09,FALSE,NA,"1268726772750667776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmesumis",26,TRUE,FALSE,NA,NA
"961","RT @AnkitsBisht: Google removed Remove China Apps App
We Indians should raise voice against this, initiative was for us!
Also we have now l…",FALSE,0,NA,2020-06-05 01:59:52,FALSE,NA,"1268724188434403333",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsitSarkarNSUI",1,TRUE,FALSE,NA,NA
"962","lets see how serious are we abt #BoycottMadeInChina ... @OnePlus_IN new phone releasing today .. #WalletSeJawab",FALSE,2,NA,2020-06-05 01:59:34,FALSE,NA,"1268724111074750465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hasjiv",0,FALSE,FALSE,NA,NA
"963","@milindrunning @TheRealWkOza Software in a week
Hardware in a year.

#BoycottChineseProducts 
#BoycottChina… https://t.co/O0AHYj3cOG",FALSE,2,"milindrunning",2020-06-05 01:58:34,TRUE,"1268023494043787264","1268723859882115073","303180016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realanil_maurya",0,FALSE,FALSE,NA,NA
"964","RT @We_The_Saffron: Say no to made in China !! 
#BoycottMadeInChina",FALSE,0,NA,2020-06-05 01:55:46,FALSE,NA,"1268723154773438464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BMadhav20",9,TRUE,FALSE,NA,NA
"965","RT @fmfpage: Engineer turned education reformer, the genius Sonam Wangchuk, appeals to #BoycottMadeInChina. https://t.co/10rwhEhx9o",FALSE,0,NA,2020-06-05 01:51:59,FALSE,NA,"1268722204759347200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nishant_pabbi",19,TRUE,FALSE,NA,NA
"966","RT @MeLikeWater: #WeChat what about password encription? No warning that password can’t be used. This is a MASSIVE security issue if passwo…",FALSE,0,NA,2020-06-05 01:49:32,FALSE,NA,"1268721587206754304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nancyvictoria",3,TRUE,FALSE,NA,NA
"967","Google had recently restored #TikTok ratings, removed its alternate #MitronApp , now removed #RemoveChinaApps from… https://t.co/8BHv4bslAe",FALSE,2,NA,2020-06-05 01:48:56,TRUE,NA,"1268721435960397825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kushpatel0005",0,FALSE,FALSE,NA,NA
"968","RT @moushhmii: #BoycottChina #boycottchineseapp #BoycottChineseProducts #BoycottMadeInChina 
Please read the article &amp; pledge to remove the…",FALSE,0,NA,2020-06-05 01:47:57,FALSE,NA,"1268721188684984321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjivkm",2,TRUE,FALSE,NA,NA
"969","Is you want to deal with China, hold cards and play them every time, there is no goodwill that they respect, it’s o… https://t.co/CSLEPRV67P",FALSE,2,NA,2020-06-05 01:45:12,TRUE,NA,"1268720495102328832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","real_prad",0,FALSE,FALSE,NA,NA
"970","RT @SudhirT25518927: OnePlus 8 will go on sale  in India at via Amazon and OnePlus website.
This will reflect our serinousness of #BoycottC…",FALSE,0,NA,2020-06-05 01:37:01,FALSE,NA,"1268718437250945024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malaprop15",22,TRUE,FALSE,NA,NA
"971","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-05 01:33:02,FALSE,NA,"1268717435626164224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReddyPavanSingi",16229,TRUE,FALSE,NA,NA
"972","From now on BUY AMERICAN ONLY CHALLENGE!! #SupportAmericanJobs #BuyAmerican #BoycottMadeInChina  https://t.co/HyiZuKg8Zw",FALSE,2,NA,2020-06-05 01:31:14,FALSE,NA,"1268716982481883136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraW341",0,FALSE,FALSE,NA,NA
"973","@tonystark__3000 my friend, we definitely have wait for alternatives. Iam nt saying that overnight everyone must ch… https://t.co/tXAFefmyvR",FALSE,2,"tonystark__3000",2020-06-05 01:23:50,TRUE,"1268593490407063553","1268715118478622721","1187431539627315200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phoenix_saffron",0,FALSE,FALSE,NA,NA
"974","RT @vskutwal: #BowDownChina
Trade and sales is what makes a country powerful.People should encourage sellers who sell Indian (except China)…",FALSE,0,NA,2020-06-05 01:21:17,FALSE,NA,"1268714475059888128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lokesh_540",8,TRUE,FALSE,NA,NA
"975","RT @Aditya76853485: #BowDownChina
#BoycottMadeInChina
Boycot Chinese apps..weaken them from there economy first. 
These guys are cruel, but…",FALSE,0,NA,2020-06-05 01:20:39,FALSE,NA,"1268714319161761792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lokesh_540",2,TRUE,FALSE,NA,NA
"976","RT @Radhamohan101: #BowDownChina yes friends, #wemadeinindia #supportmadeinindia #usemadeinindia #gobackchines #ChineseVirus19 #BoycottMade…",FALSE,0,NA,2020-06-05 01:19:21,FALSE,NA,"1268713991200747520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lokesh_540",1,TRUE,FALSE,NA,NA
"977","RT @Radhamohan101: #fridaymotivation #BoycottChineseApp #BoycottMadeInChina #BowDownChina only our #no1enmey #chinesvirous",FALSE,0,NA,2020-06-05 01:19:18,FALSE,NA,"1268713978093502464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lokesh_540",1,TRUE,FALSE,NA,NA
"978","RT @vskutwal: #BowDownChina
Trade and sales is what makes a country powerful.People should encourage sellers who sell Indian (except China)…",FALSE,0,NA,2020-06-05 01:17:49,FALSE,NA,"1268713605421129728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pavankumarppkn",8,TRUE,FALSE,NA,NA
"979","@loveindia24x7 @niteshsingh712 @manohar55000497 @TheAtulMishra @Om71900967 @MODIfiedVikas Yes, anyhow China has alr… https://t.co/FN4nDTKUjB",FALSE,3,"loveindia24x7",2020-06-05 01:04:31,TRUE,"1268623795004280833","1268710257850609665","251061227","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prathapht",0,FALSE,FALSE,NA,NA
"980","RT @vskutwal: #BowDownChina
Trade and sales is what makes a country powerful.People should encourage sellers who sell Indian (except China)…",FALSE,0,NA,2020-06-05 01:02:37,FALSE,NA,"1268709780106940416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mayankb18880164",8,TRUE,FALSE,NA,NA
"981","RT @vskutwal: #BowDownChina
Trade and sales is what makes a country powerful.People should encourage sellers who sell Indian (except China)…",FALSE,0,NA,2020-06-05 00:49:42,FALSE,NA,"1268706527306633216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BantiktokIn",8,TRUE,FALSE,NA,NA
